id,far_part,flt_plan_filed,acft_make,acft_model,total_seats,num_eng,fixed_retractable,cert_max_gr_wt,acft_category,homebuilt,type_last_insp,afm_hrs_last_insp,afm_hrs,elt_install,elt_type,oper_dba,certs_held,type_fly,second_pilot,dprt_apt_id,dprt_time,dest_apt_id,site_seeing,air_medical,flight_hours_mean,crew_category,crew_sex,pc_profession,crew_tox_perf,mr_faa_med_certf,available_restraint,eng_no,eng_type,eng_mfgr,eng_model,power_units,hp_or_lbs,carb_fuel_injection,propeller_type,subcategory_no
20130904X447421,091,NONE,PIPER,PA-18-150,2.0,1.0,FIXD,,AIR,N,ANNL,3.0,2450.0,Y,C91A,,Y,PERS,N,BCV ,1700.0,BCV ,N,N,734.0,PLT,,No,N,,4,1,REC,LYCOMING,IO-320 SERIES,150.0,HP,CARB,,4
20081003X175301,091,NONE,PIPER,PA-22-150,4.0,1.0,FIXD,2000.0,AIR,N,,,2780.0,Y,,,Y,PERS,Y,DLN ,,DLN ,N,N,3058.0,PLT,M,Yes,N,,,1,REC,Lycoming,O-320,150.0,HP,CARB,,4
20090401X117221,091,NONE,PIPER,PA-22-150,4.0,1.0,FIXD,1950.0,AIR,N,ANNL,,,Y,UNK,,Y,PERS,Y,4OR7,1411.0,,N,N,369.5,PLT,M,No,Y,,,1,REC,Lycoming,O-320,150.0,HP,CARB,,6
20090518X452411,091,NONE,PIPER,PA-22-150,4.0,1.0,FIXD,2000.0,AIR,N,ANNL,,3959.0,Y,UNK,,Y,PERS,N,CGZ ,1330.0,LRU ,N,N,284.0,PLT,M,No,N,,,1,REC,LYCOMING,0-320-A2B,150.0,HP,CARB,,6
20090821X425251,091,NONE,PIPER,PA-22-150,4.0,1.0,FIXD,2000.0,AIR,N,ANNL,,,Y,UNK,,Y,PERS,N,KPAE,215.0,KTIW,N,N,194.0,DSTU,M,No,N,,,1,REC,LYCOMING,O-320 SERIES,150.0,HP,CARB,,6
20100601X310271,091,NONE,PIPER,PA-22-150,4.0,1.0,FIXD,2000.0,AIR,N,ANNL,,2376.0,Y,,,Y,PERS,N,MRI ,0.0,A13 ,N,N,130.0,PLT,M,No,N,,,1,REC,LYCOMING,O-320 SERIES,150.0,HP,,,6
20110427X226191,091,NONE,PIPER,PA-22-150,4.0,1.0,FIXD,2000.0,AIR,N,ANNL,,2187.0,Y,,,Y,PERS,N,D50 ,1340.0,D50 ,N,N,192.0,PLT,M,No,N,,,1,REC,LYCOMING,O-320,150.0,HP,CARB,,6
20120308X253311,091,NONE,PIPER,PA-22-150,4.0,1.0,FIXD,2000.0,AIR,N,ANNL,,,Y,,,Y,PERS,N,3D2 ,1900.0,BUU ,N,N,952.0,PLT,,No,N,,,1,REC,Lycoming,O-320,150.0,HP,CARB,,4
20120515X711101,091,NONE,PIPER,PA-22-150,4.0,1.0,FIXD,2000.0,AIR,N,ANNL,,2300.0,Y,UNK,Alaska Ski and Floats,Y,INST,Y,PATK,1200.0,PATK,N,N,934.5,FLTI,F,Yes,N,,,1,REC,LYCOMING,O-320 SERIES,150.0,HP,CARB,,6
20120522X013111,091,VFR,PIPER,PA-22-150,4.0,1.0,FIXD,2000.0,AIR,N,ANNL,,2598.0,Y,UNK,,Y,INST,Y,OIC ,1745.0,OIC ,N,N,1038.5,PLT,M,No,N,,,1,REC,LYCOMING,O-320-A1A,150.0,HP,CARB,,6
20130415X042571,091,NONE,PIPER,PA-22-150,2.0,1.0,FIXD,2000.0,AIR,N,,,3314.0,Y,UNK,,Y,PERS,N,S82 ,2230.0,1U1 ,N,N,600.0,PLT,M,No,N,,,1,REC,Lycoming,O-320,150.0,HP,CARB,,4
20100601X337151,091,UNK,PIPER,PA-22-160,4.0,1.0,FIXD,2000.0,AIR,N,ANNL,,2639.0,Y,,,Y,PERS,N,PALJ,2300.0,,N,N,565.0,PLT,M,No,N,,,1,REC,LYCOMING,O-320-A2B,150.0,HP,CARB,,6
20110525X542561,091,NONE,PIPER,PA-22-160,4.0,1.0,FIXD,2000.0,AIR,N,100H,33.0,3062.0,Y,UNK,,Y,INST,N,KRDM,1625.0,KYKM,N,N,243.0,PLT,M,No,N,,,1,REC,LYCOMING,O-320 SERIES,150.0,HP,CARB,,6
20120705X929451,091,NONE,PIPER,PA-22-160,4.0,1.0,FIXD,2000.0,AIR,N,ANNL,,4400.0,Y,C91A,,Y,PERS,N,,2000.0,PANN,N,N,800.0,PLT,M,No,N,,,1,REC,LYCOMING,O-320 SERIES,150.0,HP,CARB,,4
20120830X734341,091,NONE,PIPER,PA-23-150,5.0,2.0,RETR,3500.0,AIR,N,ANNL,,,Y,,,Y,PERS,N,PJY ,2100.0,,N,N,6459.0,PLT,,No,Y,,,1,REC,LYCOMING,O-320-A1A,150.0,HP,CARB,CONP,4
20131023X221391,091,NONE,PIPER,PA-23-150,,2.0,RETR,3501.0,AIR,N,ANNL,,4169.0,Y,UNK,,Y,PERS,N,TUS ,1730.0,TUS ,N,N,400.0,PLT,,No,N,,L,1,REC,LYCOMING,O-320 SERIES,150.0,HP,CARB,,6
20080710X010081,091,NONE,PIPER,PA-28-140,4.0,1.0,FIXD,2150.0,AIR,N,ANNL,,,Y,UNK,,Y,PERS,N,KCNY,1745.0,,N,N,5084.0,PLT,M,No,N,,,1,REC,LYCOMING,O-320 ,150.0,HP,CARB,,4
20090227X058431,091,NONE,PIPER,PA-28-140,4.0,1.0,FIXD,2150.0,AIR,N,ANNL,,,Y,UNK,,Y,PERS,Y,3J1 ,2005.0,3J1 ,N,N,160.0,PLT,M,No,N,,,1,REC,LYCOMING,O-320,150.0,HP,CARB,,6
20100227X213061,091,NONE,PIPER,PA-28-140,4.0,1.0,FIXD,2150.0,AIR,N,ANNL,480.0,2187.0,Y,UNK,,Y,PERS,N,GOP ,1445.0,SJT ,N,N,6700.0,PLT,M,No,Y,,,1,REC,Lycoming,O-320-E2A,150.0,HP,CARB,,1
20100427X231391,091,NONE,PIPER,PA-28-140,4.0,1.0,FIXD,2150.0,AIR,N,ANNL,286.0,4040.0,Y,UNK,,Y,PERS,N,1NM7,1713.0,13NM,N,N,2100.0,PLT,M,No,N,,,1,REC,Lycoming,O-320-E2A,150.0,HP,CARB,,4
20101204X127201,091,NONE,PIPER,PA-28-140,4.0,1.0,FIXD,2150.0,AIR,N,ANNL,37.0,5514.0,Y,UNK,,Y,PERS,N,H45 ,1715.0,PNC ,N,N,79.0,PLT,M,No,Y,,,1,REC,Lycoming,O-320-E2A,150.0,HP,CARB,,4
20110628X744571,091,NONE,Piper,PA-28-140,4.0,1.0,FIXD,2150.0,AIR,N,ANNL,,4205.0,Y,C91,,Y,PERS,N,42I ,2120.0,KPHD,N,N,180.0,PLT,M,No,N,,,1,REC,Lycoming,O-320-E2A,150.0,HP,CARB,,4
20111016X854401,091,VFR,PIPER,PA-28-140,4.0,1.0,FIXD,2150.0,AIR,N,ANNL,48.0,3553.0,Y,UNK,,Y,PERS,N,K3M0,1730.0,KGOK,N,N,884.0,PLT,M,No,Y,,,1,REC,Lycoming,O-320-E2A,150.0,HP,CARB,,6
20120201X136171,091,NONE,PIPER,PA-28-140,4.0,1.0,FIXD,1950.0,AIR,N,UNK,,,N,UNK,,Y,INST,Y,KCLS,1855.0,KCLS,N,N,6000.0,PLT,M,Yes,N,,,1,REC,LYCOMING,O-320 SERIES,150.0,HP,CARB,,4
20121007X917501,091,VFR,PIPER,PA-28-140,4.0,1.0,FIXD,2150.0,AIR,N,ANNL,,11627.0,Y,UNK,,Y,INST,N,ABE ,2100.0,ABE ,N,N,302.0,FLTI,M,Yes,N,,,1,REC,LYCOMING,O-320 SERIES,150.0,HP,CARB,,6
20121016X600531,091,NONE,PIPER,PA-28-140,4.0,1.0,FIXD,1942.0,AIR,N,ANNL,72.0,8946.0,Y,UNK,,Y,INST,Y,ABE ,2235.0,ABE ,N,N,682.5,FLTI,M,Yes,N,,,1,REC,LYCOMING,O-320,150.0,HP,CARB,,6
20130531X856341,091,NONE,PIPER,PA-28-140,4.0,1.0,FIXD,1950.0,AIR,N,100H,72.0,4301.0,Y,UNK,,Y,INST,N,N89 ,,MGJ ,N,N,70.0,PLT,F,No,N,,,1,REC,LYCOMING,O-320 SERIES,150.0,HP,CARB,,6
20130608X612211,091,NONE,Piper,PA-28-140,4.0,1.0,FIXD,2150.0,AIR,N,ANNL,14.0,4484.52001953125,Y,UNK,,Y,PERS,Y,MVI ,1615.0,1V6 ,N,N,1575.6000003814695,PLT,M,No,Y,,L,1,REC,Lycoming,O-320-E2A,150.0,HP,,,6
20130702X459041,091,NONE,PIPER,PA-28-140,4.0,1.0,FIXD,2157.0,AIR,N,ANNL,,7960.0,Y,,,Y,PERS,N,MO99,1930.0,K34 ,N,N,460.0,PLT,M,No,N,,,1,REC,LYCOMING,O-320EA2,150.0,HP,CARB,,6
20140826X511441,091,NONE,PIPER,PA-28-140,4.0,1.0,FIXD,2150.0,AIR,N,ANNL,,3404.0,Y,UNK,,Y,PERS,N,58KY,1328.0,58KY,N,N,231.0,PLT,,No,N,,3,1,REC,LYCOMING,0-320 SERIES,150.0,HP,CARB,FIXP,4
20141228X138232,091,NONE,PIPER,PA-28-140,4.0,1.0,FIXD,2150.0,AIR,N,ANNL,,2626.639892578125,Y,C91,,Y,PERS,N,LNS ,2000.0,DMW ,N,N,305.20001220703125,PLT,,No,N,,L,1,REC,LYCOMING,O-320 SERIES,150.0,HP,CARB,,2
20120411X304181,091,NONE,PIPER,PA-28-151,4.0,1.0,FIXD,2325.0,AIR,N,UNK,,,Y,UNK,,Y,BUS ,N,HDC ,1845.0,3FK ,N,N,549.0,PLT,M,No,N,,,1,REC,LYCOMING,O-320,150.0,HP,CARB,,6
20150728X509191,091,NONE,PIPER,PA-28-151,4.0,1.0,FIXD,2265.0,AIR,N,ANNL,11.0,5868.0,Y,C91,,Y,PERS,N,VAY ,1545.0,DYL ,N,N,817.0,PLT,,No,N,,3,1,REC,LYCOMING,O-320 SERIES,150.0,HP,CARB,FIXP,4
20150729X337181,091,NONE,PIPER,PA-28-151,4.0,1.0,FIXD,2326.0,AIR,N,UNK,,,Y,C91A,,Y,PERS,N,TCS ,,TCS ,N,N,65.0,PLT,M,No,Y,,L,1,REC,LYCOMING,O-320-E3D,150.0,HP,CARB,,4
20200701X454591,091,NONE,Piper,PA18A-150,2.0,1.0,FIXD,1750.0,AIR,N,,,,,,,Y,PERS,Y,BRD ,1200.0,BRD ,N,N,5139.0,PLT,M,No,N,,L,1,REC,Lycoming,O-320,150.0,HP,CARB,FIXP,4
20160912X712381,091,NONE,HEFTY,Polar Cub,2.0,1.0,FIXD,1300.0,AIR,Y,UNK,,,Y,C91,,Y,PERS,,,1800.0,,N,N,2200.0,PLT,M,No,Y,,,1,REC,Lycoming ,O-320-A2A,150.0,HP,CARB,FIXP,1
20081003X178241,091,NONE,Ferree,Prostar B,2.0,1.0,FIXD,1550.0,AIR,Y,COND,10.0,12.0,Y,,,Y,PERS,N,SBY ,,SBY ,N,N,606.0,PLT,M,,N,,,1,REC,Lycoming,O320-A2B,150.0,HP,CARB,,4
20170323X327411,091,NONE,MAXCY CHRISTOPHER L,STOL KING,2.0,1.0,FIXD,1700.0,AIR,Y,ANNL,,171.2899932861328,Y,C91A,,Y,PERS,N,BZN ,1740.0,BZN ,N,N,279.0,PLT,M,No,N,,3,1,REC,LYCOMING,O-320-A2B,150.0,HP,CARB,FIXP,6
20111205X521051,091,NONE,SIGMON HARVEY E,VANS RV 6,2.0,1.0,FIXD,1700.0,AIR,Y,COND,42.0,1080.0,Y,UNK,,Y,PERS,N,VJI ,1800.0,VJI ,N,N,2460.0,PLT,M,No,N,,,1,REC,LYCOMING,IO-320,150.0,HP,FINJ,,2
20150414X133391,091,NONE,TROM WAYNE,VANS RV6A,2.0,1.0,FIXD,1650.0,AIR,Y,COND,,216.0,Y,C91A,,Y,PERS,N,19GA,1700.0,GE11,N,N,172.0,PLT,,No,N,,3,1,REC,LYCOMING,O-320-D2G,150.0,HP,CARB,FIXP,6
20140917X210071,091,NONE,PIPER,PA 18A 150,2.0,1.0,FIXD,1750.0,AIR,N,100H,,3793.0,Y,UNK,,Y,PERS,N,S95 ,2230.0,ALW ,N,N,882.2000122070312,PLT,,Yes,N,,4,1,REC,LYCOMING,O-320 SERIES,150.0,HP,CARB,FIXP,6
20150616X534141,091,NONE,PIPER,PA 18A 150,,1.0,FIXD,1750.0,AIR,N,ANNL,150.0,,Y,C91,,Y,PERS,,,,SXQ ,N,N,500.0,PLT,,No,N,,3,1,REC,LYCOMING,O-320 SERIES,150.0,HP,CARB,,6
20150729X840081,091,NONE,PIPER,PA 18A 150,2.0,1.0,FIXD,1750.0,AIR,N,ANNL,,3326.0,Y,C126,,Y,PERS,N,LHD ,,,N,N,3275.0,PLT,,Yes,N,,4,1,REC,LYCOMING,0-320 SERIES,150.0,HP,CARB,FIXP,6
20140424X122421,091,NONE,PIPER,PA 18S-150,2.0,1.0,FIXD,1760.0,AIR,N,ANNL,,3870.0,Y,,,Y,PERS,Y,53U ,1600.0,8S0 ,N,N,928.0,PLT,,No,N,,,1,REC,Lycoming,O-320-A2B,150.0,HP,CARB,FIXP,6
20090202X132201,091,NONE,PIPER,PA-18 -150,2.0,1.0,FIXD,1750.0,AIR,N,ANNL,,435.0,Y,UNK,,Y,PERS,N,,1915.0,,N,N,7000.0,PLT,M,No,Y,,,1,REC,Lycoming,O-320,150.0,HP,CARB,,4
20120705X628051,091,CVFR,PIPER,PA-18A 150,1.0,1.0,FIXD,1750.0,AIR,N,ANNL,,3900.0,Y,C91A,,Y,PERS,N,PAIG,300.0,PAIL,N,N,664.0,PLT,M,UNK,N,,,1,REC,Lycoming,O-320,150.0,,CARB,,6
20140910X604261,091,NONE,PIPER,PA-18A-150,2.0,1.0,FIXD,1750.0,AIR,N,ANNL,,,,,,Y,PERS,N,8A1 ,1630.0,8A1 ,N,N,3300.0,PLT,,No,N,,4,1,REC,LYCOMING,0-320 SERIES,150.0,HP,CARB,FIXP,6
20150313X838171,091,NONE,PIPER,PA18 - 150,2.0,1.0,FIXD,1750.0,AIR,N,ANNL,,1290.0,Y,C126,,Y,PERS,N,21AK,,pafa,N,N,3380.0,PLT,,No,N,,3,1,REC,Lycoming,IO-320-a2b,150.0,HP,FINJ,FIXP,6
20171020X158571,091,NONE,YOUNG DAVID E,PITTS S1 C,1.0,1.0,FIXD,,AIR,Y,COND,,230.0,N,,,Y,PERS,N,FVX ,1405.0,FVX ,N,N,272.0,PLT,M,No,N,,5,1,REC,Lycoming,IO-320,150.0,HP,FINJ,FIXP,2
20110629X235121,091,NONE,BOSONETTO,THORP T-18,2.0,1.0,FIXD,1600.0,AIR,Y,COND,6.0,577.0,Y,C91A,,Y,INST,Y,1D2 ,,OZW ,N,N,2458.0,PLT,,No,Y,,3,1,REC,Lycoming,O-320-A1A,150.0,HP,CARB,FIXP,6
20190823X452191,091,NONE,MORIARTY MARVIN,AVENTURA II,2.0,1.0,RETR,1433.0,AIR,Y,COND,50.0,870.7000122070312,Y,C91A,,Y,PERS,N,3FD4,1515.0,DED ,N,N,379.0,PLT,M,No,Y,,4,1,REC,ROTAX,912ULS,150.0,HP,CARB,FIXP,6
20180906X600011,091,NONE,Avid,AVID MAGNUM,2.0,1.0,FIXD,1800.0,AIR,Y,COND,,178.5,Y,C91,,Y,PERS,N,M57 ,1425.0,3B1 ,N,N,4581.0,PLT,M,No,N,,3,1,REC,Lycoming,O-320-E2D,150.0,HP,CARB,,4
20190720X802101,091,NONE,Avid,AVID MAGNUM,2.0,1.0,FIXD,1750.0,AIR,Y,COND,17.0,843.0,Y,,,Y,PERS,N,3U2 ,1600.0,I92 ,N,N,561.0,PLT,M,No,N,,3,1,REC,Lycoming,O-320-E20,150.0,HP,CARB,GRND,4
20170501X523151,091,NONE,BENDER JOSEPH,KIT ROTOWAY,2.0,1.0,FIXD,1500.0,HELI,Y,COND,,298.0,Y,UNK,,Y,PERS,N,,2315.0,,N,N,1068.9000244140625,PLT,M,No,N,,4,1,REC,Rotorway,,150.0,HP,FINJ,,6
20140604X247461,091,NONE,EMERY MARK,ROTORWAY 162F,2.0,1.0,FIXD,1500.0,HELI,Y,COND,30.0,45.0,N,,,Y,PERS,N,MCE ,140.0,MCE ,N,N,814.4000244140625,PLT,,No,N,,4,1,REC,Rotortway,RI 162FA,150.0,HP,FINJ,,6
20180912X658381,091,NONE,ROBERT L Coons,RotorWay RW 1,2.0,1.0,FIXD,1500.0,HELI,Y,COND,12.0,89.5999984741211,N,,,Y,PERS,N,BIL ,,BIL ,N,N,10025.0,PLT,M,No,Y,,4,1,TS,SOLAR,T62-32,150.0,HP,FINJ,,2
20181009X116151,091,NONE,BEARDEN BIPLANE,SOPWITH CAMEL,1.0,1.0,FIXD,1106.0,AIR,Y,UNK,,3.240000009536743,N,,,Y,PERS,N,M17 ,2255.0,M17 ,N,N,18400.0,PLT,M,No,N,,3,1,REC,Lycoming,O-320-A2B,150.0,HP,CARB,FIXP,6
20120711X853161,091,NONE,BUNCH,COZY-CANARDIII,3.0,1.0,RETR,,AIR,Y,UNK,,,,,,Y,PERS,N,INW ,1940.0,DEN ,N,N,239.3000030517578,PLT,,No,N,,3,1,REC,LYCOMING,O-320,150.0,HP,CARB,,6
20170131X045221,091,NONE,VAUGHAN GERALD R,SIDE WINDER TD,2.0,1.0,FIXD,1750.0,AIR,Y,ANNL,,397.6000061035156,Y,C126,,Y,PERS,Y,GCM ,1910.0,MCK ,N,N,5152.7998046875,PLT,M,No,N,,U,1,REC,Lycoming,O-320,150.0,HP,CARB,FIXP,6
20190510X955151,091,NONE,Elmwood,CHRISTAVIA MK I,2.0,1.0,FIXD,1700.0,AIR,Y,COND,,29.200000762939453,Y,C91,,Y,FLTS,N,RBG ,1940.0,RBG ,N,N,197.1000061035156,PLT,M,No,N,,4,1,REC,Lycoming,O-320,150.0,HP,CARB,FIXP,6
20120513X634121,091,NONE,LUTTENBACHER KURT,BUSHBY MUSTANG 2,2.0,1.0,FIXD,,AIR,Y,COND,,162.0,N,UNK,,Y,PERS,N,CKI ,1430.0,CKI ,N,N,3723.0,PLT,M,Yes,N,,,1,REC,LYCOMING,IO-320 SERIES,150.0,HP,FINJ,,6
20111201X540001,091,NONE,Wing John R,Wittman Tailwind,2.0,,FIXD,1425.0,AIR,Y,COND,1.0,1.0,Y,C91A,,Y,PERS,N,FZY ,1910.0,FZY ,N,N,760.0,PLT,M,No,Y,,,1,REC,Lycoming,O-320,150.0,HP,CARB,,6
20140526X724521,091,NONE,PIPER,PA 18-105 SPECIAL,2.0,1.0,FIXD,1499.0,AIR,N,ANNL,2.0,6799.0,Y,C126,,Y,PERS,,MRI ,,AK12,N,N,2300.0,PLT,,No,N,,3,1,REC,LYCOMING,O-320-A2B,150.0,HP,CARB,FIXP,6
20120705X108271,091,NONE,OMLIN ROBERT G,EXEC 162F ROTORWAY,2.0,1.0,FIXD,,HELI,Y,UNK,,,Y,UNK,,Y,PERS,N,,7.0,,N,N,900.0,PLT,M,No,N,,,1,REC,ROTORWAY,RI 162F,150.0,HP,,,4
20141124X612401,091,NONE,ROSS H/HERRIOTT M,VANS AIRCRAFT RV 3,2.0,1.0,FIXD,,AIR,Y,COND,,291.0,Y,UNK,,Y,PERS,N,LRU ,1945.0,5T6 ,N,N,1000.0,PLT,,No,Y,,U,1,REC,Lycoming,O-320,150.0,HP,CARB,,6
20191124X118311,091,NONE,Bushby,BUSHBY MUSTANG M II,2.0,1.0,FIXD,1598.0,AIR,Y,COND,,,Y,C91A,,Y,PERS,N,2R4 ,1540.0,,N,N,91.4000015258789,PLT,M,Yes,Y,,4,1,REC,Lycoming,O-320-A3B,150.0,HP,CARB,CONP,6
20150916X305441,091,NONE,VENUS,CP328 SUPER EMERAUDE,2.0,1.0,FIXD,1550.0,AIR,Y,COND,,449.3999938964844,Y,C91,,Y,PERS,N,,1510.0,,N,N,1040.5,PLT,,No,N,,3,1,REC,Lycoming,O-320-A2C,150.0,HP,CARB,FIXP,6
20170809X231151,091,NONE,ROSE HERBERT D,PIETENPOL AIR CAMPER,2.0,1.0,FIXD,1320.0,AIR,Y,COND,9.0,9.0,Y,C126,,Y,FLTS,N,74N ,1326.0,9D4 ,N,N,900.0,PLT,M,No,N,,4,1,REC,Subaru,EJ 22,150.0,HP,FINJ,FIXP,1
20161026X959481,091,NONE,ROE CLEO,WITTMAN TAILWIND W10,2.0,,FIXD,,AIR,Y,ANNL,,642.7000122070312,Y,C91,,Y,PERS,N,LVJ ,,LVJ ,N,N,243.1000061035156,PLT,M,No,Y,,3,1,REC,Lycoming,O-320-E2D,150.0,HP,CARB,FIXP,6
20180319X426251,091,NONE,HUGHES,269,2.0,1.0,FIXD,2050.0,HELI,N,ANNL,,3035.0,N,,,Y,PERS,N,SSF ,1616.0,SSF ,N,N,5854.0,PLT,M,Yes,N,,4,1,REC,Lycoming,HIO-360-01A,190.0,HP,FINJ,,4
20080711X010221,091,NONE,Schweizer,269C,2.0,1.0,FIXD,,HELI,N,,,,,,,Y,INST,Y,AL18,,AL18,N,N,2100.0,FLTI,M,No,N,,,1,REC,Lycoming,HIO-360,190.0,HP,FINJ,,4
20101019X948191,091,NONE,SCHWEIZER,269C,2.0,1.0,FIXD,1800.0,HELI,N,UNK,,2670.0,Y,,,Y,INST,N,APA ,1600.0,APA ,N,N,39.0,DSTU,M,No,N,,,1,REC,LYCOMING,HIO-360 SER,190.0,HP,FINJ,,6
20130325X750531,091,NONE,HUGHES,269C,,1.0,FIXD,,HELI,N,,,,,,,,INST,N,L67 ,,L67 ,N,N,3300.0,PLT,M,Yes,N,,,1,REC,LYCOMING,HIO-360-D1A,190.0,HP,,,6
20130624X941221,091,NONE,SIKORSKY,269C,3.0,1.0,FIXD,2050.0,HELI,N,100H,,4799.0,N,,,Y,PERS,N,N14 ,1800.0,N14 ,N,N,316.0,PLT,,No,N,,,1,REC,LYCOMING,HIO-360-D1A,190.0,HP,FINJ,,4
20131228X541271,091,NONE,SCHWEIZER,269C,2.0,1.0,FIXD,2050.0,HELI,N,100H,,7504.0,N,,,Y,INST,Y,HPN ,1230.0,HPN ,N,N,271.4000015258789,PLT,,Yes,N,,4,1,REC,Lycoming,HIO-360-D1A,190.0,HP,FINJ,,2
20170613X146321,091,NONE,HUGHES,269C,3.0,1.0,FIXD,1900.0,HELI,N,ANNL,20.0,3193.39990234375,N,,,Y,INST,N,TVR ,1820.0,TVR ,N,N,12122.0,PLT,M,Yes,N,,3,1,REC,Lycoming,HIO-360-D1A,190.0,HP,FINJ,,6
20180614X817231,091,VFR,SCHWEIZER,269C,2.0,1.0,FIXD,2050.0,HELI,N,ANNL,,5208.39990234375,N,,,Y,PERS,N,VGT ,1759.0,U08 ,N,N,1120.9000244140625,PLT,M,No,N,,4,1,REC,Lycoming,HIO-360-D1A,190.0,HP,CARB,,4
20190528X838371,091,NONE,Schweizer,269C,2.0,1.0,FIXD,2050.0,HELI,N,ANNL,,2109.699951171875,N,,"WESTERN HELICOPTERS, INC.",Y,INST,N,RAL ,1945.0,RAL ,N,N,69.0,DSTU,F,No,N,,4,1,REC,LYCOMING,HIO-360-D1A,190.0,HP,FINJ,,6
20130531X640451,091,NONE,SCHWEIZER,300C,3.0,1.0,FIXD,2050.0,HELI,N,ANNL,12.0,2800.0,N,C91,,Y,INST,Y,6S5 ,1330.0,6S5 ,N,N,4773.0,FLTI,M,Yes,N,,,1,REC,Lycoming,HIO-360-01A,190.0,HP,CARB,,4
20111003X718511,091,NONE,STARDUSTER II,SA-300,2.0,1.0,FIXD,1940.0,AIR,Y,ANNL,7.0,1600.0,Y,C91,,Y,PERS,N,U42 ,,,N,N,2600.0,PLT,M,No,N,,,1,REC,LYCOMING,HIO-360-D1A,190.0,HP,FINJ,,2
20170308X718451,091,NONE,JORDAN BRUCE C,PITTS S2E,2.0,1.0,FIXD,,AIR,Y,COND,4.0,96.4000015258789,Y,C91A,,Y,PERS,N,NC81,2000.0,NC81,N,N,1933.0999755859373,PLT,M,No,Y,,5,1,REC,Lycoming,HIO-360-D1A,190.0,HP,FINJ,CONP,6
20110830X712072,091,NONE,SCHWEIZER,HUGHES 269C,3.0,1.0,FIXD,2105.0,HELI,N,ANNL,13.0,5782.0,N,,,Y,ASHO,N,MTC ,1715.0,MTC ,N,N,17815.0,PLT,M,Yes,N,,,1,REC,LYCOMING,HIO-360-D1A,190.0,HP,FINJ,,4
20170716X032061,091,NONE,SPANI WAYNE M,STARDUSTER TOO SA300,2.0,1.0,FIXD,2023.0,AIR,Y,ANNL,,443.1000061035156,Y,C91,,Y,PERS,N,MYF ,2218.0,MYF ,N,N,384.7000122070313,PLT,M,No,N,,4,1,REC,LYCOMING,O-435-1,190.0,HP,CARB,FIXP,2
20181024X751151,091,IFR,Beech,35,6.0,1.0,RETR,,AIR,N,ANNL,7.0,5106.7001953125,Y,UNK,,Y,PERS,N,PSM ,140.0,UNV ,N,N,10400.0,PLT,M,Yes,N,,L,1,REC,CMI,IO-470-C,230.0,HP,FINJ,CONP,6
20190427X503171,091,NONE,Maule,M7,4.0,1.0,FIXD,2800.0,AIR,N,ANNL,,1206.0,Y,C91A,,Y,PERS,N,VGT ,1443.0,VGT ,N,N,1185.0,PLT,M,No,N,,3,1,REC,Lycoming,IO-540-W1A5,230.0,HP,FINJ,CONP,6
20081022X345151,091,NONE,CESSNA,180,4.0,1.0,RETR,2550.0,AIR,N,ANNL,51.0,4550.0,Y,UNK,,Y,PERS,N,8V1 ,1324.0,VNL ,N,N,8840.0,PLT,M,No,N,,,1,REC,Continental,O-470-K,230.0,HP,CARB,,2
20090709X257211,091,NONE,CESSNA,180,4.0,1.0,FIXD,2550.0,AIR,N,ANNL,,4646.0,Y,UNK,,Y,PERS,N,LGD ,1624.0,72S ,N,N,2348.0,PLT,M,No,N,,,1,REC,CONT MOTOR,O-470 SERIES,230.0,HP,CARB,,6
20090817X435561,PUBU,CVFR,CESSNA,180,4.0,1.0,FIXD,3000.0,AIR,N,ANNL,,10118.0,Y,,,Y,PUBS,N,SPA ,,SPA ,N,N,17000.0,PLT,M,Yes,N,,,1,REC,Teledyne Continental Motors,O-470-17F,230.0,HP,CARB,,2
20091002X110051,091,NONE,CESSNA,180,4.0,1.0,FIXD,2650.0,AIR,N,ANNL,22.0,4825.0,Y,C91,,Y,PERS,N,PVT ,1730.0,RDM ,N,N,824.0,PLT,M,No,N,,,1,REC,Teledyne Continental Motors,O-470-J,230.0,HP,CARB,,3
20100604X001021,091,UNK,CESSNA,180,,1.0,FIXD,,AIR,N,,,,,,,Y,PERS,,ODO ,,IAH ,N,N,2015.0,PLT,,,N,,,1,REC,Continental,O-470,230.0,HP,CARB,,4
20100621X252121,091,NONE,CESSNA,180,4.0,1.0,FIXD,2550.0,AIR,N,ANNL,30.0,4681.0,Y,,,Y,PERS,N,I08 ,1455.0,N/A ,N,N,9775.0,PLT,M,Yes,N,,,1,REC,CONT MOTOR,O-470 SERIES,230.0,HP,CARB,,6
20101018X846341,091,VFR,CESSNA,180,4.0,1.0,FIXD,2800.0,AIR,N,ANNL,,3035.0,Y,,,Y,PERS,N,,,,N,N,5057.0,PLT,M,No,N,,,1,REC,CONTINENTAL,O470,230.0,HP,CARB,,6
20110528X214341,091,NONE,CESSNA,180,4.0,1.0,FIXD,2550.0,AIR,N,ANNL,,4908.0,Y,C91A,,Y,PERS,Y,PABV,1310.0,PASO,N,N,199.0,PLT,M,No,Y,,,1,REC,CONT MOTOR,O-470 SERIES,230.0,HP,CARB,,6
